dataset,generator,fold,trial,running_time_s,running_time_min,MCC
bank_marketing,ctgan,2,12,3955.513384103775,65.92522306839625,0.3840471357213372
bank_marketing,ctgan,2,13,2942.568549633026,49.04280916055043,0.3836554517227343
bank_marketing,ctgan,2,14,4647.5238292217255,77.45873048702876,0.3741962492261994
bank_marketing,ctgan,2,15,3997.039943218231,66.61733238697052,0.2995501258474646
bank_marketing,ctgan,2,16,5145.851595640183,85.76419326066973,0.3611477354209256
bank_marketing,ctgan,2,17,3185.4797987937927,53.09132997989654,0.3975034127456947
bank_marketing,ctgan,2,18,1595.8079435825348,26.596799059708914,0.2580610475904173
bank_marketing,ctgan,2,19,3197.6201717853546,53.29366952975591,0.1934222594195248
bank_marketing,ctgan,3,0,4867.4483897686005,81.12413982947668,0.3847489232236774
bank_marketing,ctgan,3,1,2187.2252810001373,36.453754683335625,0.3408804566272867
bank_marketing,ctgan,3,2,2395.191154241562,39.9198525706927,0.3472001332134165
bank_marketing,ctgan,3,3,1829.552741765976,30.4925456960996,0.2830982324750144
bank_marketing,ctgan,3,4,3172.9031386375427,52.88171897729238,0.3163336950867151
bank_marketing,ctgan,3,5,4310.7976770401,71.84662795066833,0.3180644604354452
bank_marketing,ctgan,3,6,4613.96680688858,76.89944678147634,0.3185505766793526
bank_marketing,ctgan,3,7,4087.454841852188,68.12424736420313,0.3018688856645098
bank_marketing,ctgan,3,8,1605.9574313163755,26.765957188606258,0.1602939236157519
bank_marketing,ctgan,3,9,2057.055042028427,34.284250700473784,0.3394039667494731
bank_marketing,ctgan,3,10,3184.897593736649,53.081626562277485,0.3540888104281673
bank_marketing,ctgan,3,11,3026.245957612992,50.437432626883194,0.4013596264781642
bank_marketing,ctgan,3,12,3088.458143234253,51.47430238723755,0.3594752612929702
bank_marketing,ctgan,3,13,2796.8815116882324,46.61469186147054,0.3519835940896243
bank_marketing,ctgan,3,14,3696.063996553421,61.601066609223686,0.3820682700777142
bank_marketing,ctgan,3,15,2619.96786737442,43.666131122907004,0.3114935856862887
bank_marketing,ctgan,3,16,2457.828882455826,40.963814707597095,0.3301187736132422
bank_marketing,ctgan,3,17,3842.078459739685,64.03464099566142,0.3519706036242466
bank_marketing,ctgan,3,18,3976.0756969451904,66.26792828241985,0.3488027871902801
bank_marketing,ctgan,3,19,4130.587879419327,68.84313132365544,0.3555109531929648
bank_marketing,ctgan,4,0,4777.234061002731,79.62056768337885,0.3762867418069072
bank_marketing,ctgan,4,1,2062.2182188034058,34.37030364672343,0.3153796549956184
bank_marketing,ctgan,4,2,2327.4016580581665,38.790027634302774,0.3846075500623371
bank_marketing,ctgan,4,3,1710.562067985535,28.509367799758916,0.2921212610258198
bank_marketing,ctgan,4,4,2679.268455028534,44.654474250475566,0.3807205861094918
bank_marketing,ctgan,4,5,3762.574948549271,62.709582475821186,0.4186177034048371
bank_marketing,ctgan,4,6,4494.957896709442,74.91596494515737,0.4215933822522214
bank_marketing,ctgan,4,7,3489.4009692668915,58.156682821114856,0.3216766913359955
bank_marketing,ctgan,4,8,1438.8060998916626,23.980101664861042,0.18694205968431
bank_marketing,ctgan,4,9,1932.3685722351076,32.206142870585126,0.3271702514466001
bank_marketing,ctgan,4,10,2601.1908996105194,43.35318166017532,0.3659397150001545
bank_marketing,ctgan,4,11,4558.278065919876,75.9713010986646,0.3907789910969547
bank_marketing,ctgan,4,12,3586.116077184677,59.76860128641128,0.4035576157665628
bank_marketing,ctgan,4,13,3175.755612134933,52.929260202248884,0.3680457705256138
bank_marketing,ctgan,4,14,4524.510185241699,75.40850308736165,0.4319025364396101
bank_marketing,ctgan,4,15,4524.695152282715,75.41158587137858,0.4453889794263788
bank_marketing,ctgan,4,16,4373.644839286804,72.89408065478007,0.4254228132263461
bank_marketing,ctgan,4,17,3126.1621613502502,52.10270268917084,0.363997373295999
bank_marketing,ctgan,4,18,2595.152204275131,43.25253673791885,0.3977367347544562
bank_marketing,ctgan,4,19,1916.7892861366272,31.94648810227712,0.3635377455462649
bank_marketing,ddpm,0,0,13515.384766101835,225.25641276836393,0.4671168957095213
bank_marketing,ddpm,0,1,13588.358233451843,226.4726372241974,0.4525890529524813
bank_marketing,ddpm,0,2,12690.195656061172,211.50326093435288,0.4798543358471644
bank_marketing,ddpm,0,3,1895.540638923645,31.59234398206075,0.432373628588646
bank_marketing,ddpm,0,4,1791.0892717838287,29.851487863063813,0.4023695697145784
bank_marketing,ddpm,0,5,1842.2100682258608,30.703501137097682,0.4186458037983935
bank_marketing,ddpm,0,6,2067.509482860565,34.458491381009416,0.4419137274816572
bank_marketing,ddpm,0,7,1782.8633797168732,29.714389661947887,0.4328960856790702
bank_marketing,ddpm,0,8,1874.33114695549,31.238852449258168,0.471976395966411
bank_marketing,ddpm,0,9,11302.824141025543,188.38040235042573,0.4750246696807216
bank_marketing,ddpm,0,10,9784.46960234642,163.07449337244034,0.432607647264599
bank_marketing,ddpm,0,11,10602.069219112396,176.70115365187328,0.4652268991560825
bank_marketing,ddpm,0,12,11884.930862426758,198.08218104044596,0.4714171583828752
bank_marketing,ddpm,0,13,14353.235975027084,239.22059958378475,0.4953123322150412
bank_marketing,ddpm,0,14,16486.699256420135,274.7783209403356,0.498455875008884
bank_marketing,ddpm,0,15,14991.999542951584,249.86665904919306,0.4855922967143538
bank_marketing,ddpm,0,16,15646.422545671465,260.7737090945244,0.4351598398020737
bank_marketing,ddpm,0,17,13876.004262924194,231.26673771540325,0.4889008553087209
bank_marketing,ddpm,0,18,13800.36471915245,230.00607865254085,0.474975846203985
bank_marketing,ddpm,0,19,11919.597922325134,198.65996537208557,0.4878033329910574
bank_marketing,ddpm,1,0,1691.8897919654846,28.198163199424744,0.3716445586417704
bank_marketing,ddpm,1,1,1649.0661854743958,27.484436424573264,0.3956087812983574
bank_marketing,ddpm,1,2,1869.762504339218,31.162708405653632,0.3973974413746139
bank_marketing,ddpm,1,3,1434.4209263324738,23.907015438874563,0.415081675195423
bank_marketing,ddpm,1,4,1347.970295906067,22.46617159843445,0.3819709776373395
bank_marketing,ddpm,1,5,1401.7417612075806,23.36236268679301,0.371796776643617
bank_marketing,ddpm,1,6,1619.3906857967377,26.98984476327896,0.4251484719101018
bank_marketing,ddpm,1,7,1450.8656072616575,24.18109345436096,0.3936765756639603
bank_marketing,ddpm,1,8,1510.1855208873749,25.169758681456248,0.4476712186455061
bank_marketing,ddpm,1,9,1960.8688509464264,32.68114751577377,0.4091284157815448
bank_marketing,ddpm,1,10,1397.986402273178,23.299773371219636,0.4381772036123952
bank_marketing,ddpm,1,11,1393.535584449768,23.225593074162802,0.4118487039115888
bank_marketing,ddpm,1,12,1423.5329277515411,23.72554879585902,0.4219831267055657
bank_marketing,ddpm,1,13,1476.636822223663,24.61061370372772,0.4409679488766842
bank_marketing,ddpm,1,14,1404.1335604190826,23.402226006984712,0.4344702279955866
bank_marketing,ddpm,1,15,1469.743735551834,24.4957289258639,0.408355063961263
bank_marketing,ddpm,1,16,1433.3222270011902,23.88870378335317,0.4315689477981009
bank_marketing,ddpm,1,17,1943.4081633090973,32.39013605515162,0.4155889849946236
bank_marketing,ddpm,1,18,1939.275270462036,32.3212545077006,0.3996422014229103
bank_marketing,ddpm,1,19,1609.569320678711,26.826155344645183,0.4690550183509983
bank_marketing,ddpm,2,0,1850.5646843910215,30.842744739850357,0.4149285223953451
bank_marketing,ddpm,2,1,1750.131546974182,29.168859116236366,0.4027926104704028
bank_marketing,ddpm,2,2,2132.603489875793,35.54339149792988,0.3866317309209864
bank_marketing,ddpm,2,3,1498.9582724571228,24.98263787428538,0.4057640810276947
bank_marketing,ddpm,2,4,1399.1148726940155,23.318581211566926,0.396326597215824
bank_marketing,ddpm,2,5,1436.811314344406,23.946855239073432,0.3862291783448176
bank_marketing,ddpm,2,6,1591.8160932064056,26.53026822010676,0.4362294449912509
bank_marketing,ddpm,2,7,1385.8841257095337,23.098068761825562,0.4027845056030402
bank_marketing,ddpm,2,8,1455.2261579036713,24.25376929839452,0.4604464334651929
bank_marketing,ddpm,2,9,1808.3695001602173,30.139491669336955,0.4242139631107971
bank_marketing,ddpm,2,10,1491.717339515686,24.861955658594766,0.4228664245670945
bank_marketing,ddpm,2,11,1679.3593211174011,27.98932201862335,0.4326331142089586
bank_marketing,ddpm,2,12,1871.7113177776337,31.19518862962723,0.4280221468467757
bank_marketing,ddpm,2,13,1481.7436175346377,24.69572695891063,0.4677505116992102
bank_marketing,ddpm,2,14,1442.6742041110992,24.044570068518322,0.4545976232664688
bank_marketing,ddpm,2,15,1522.435340166092,25.373922336101533,0.4178138780951766
bank_marketing,ddpm,2,16,1426.148859500885,23.769147658348082,0.4714230177976053
bank_marketing,ddpm,2,17,1436.7012012004852,23.945020020008087,0.447975383726951
bank_marketing,ddpm,2,18,1667.5559785366058,27.792599642276762,0.4153078118120965
bank_marketing,ddpm,2,19,1402.133135557175,23.36888559261958,0.4592324602090753
bank_marketing,ddpm,3,0,1865.4696872234344,31.091161453723906,0.406885503162307
bank_marketing,ddpm,3,1,1767.5132241249084,29.45855373541514,0.3844836004425684
bank_marketing,ddpm,3,2,2478.089950323105,41.30149917205175,0.4080089883782354
bank_marketing,ddpm,3,3,1601.4299430847168,26.690499051411948,0.4032762234274551
bank_marketing,ddpm,3,4,1438.7779414653778,23.979632357756298,0.4015837052653758
bank_marketing,ddpm,3,5,1532.1385378837583,25.535642298062637,0.4086649442959729
bank_marketing,ddpm,3,6,1748.3555135726929,29.13925855954488,0.4015480209487631
bank_marketing,ddpm,3,7,1452.69238448143,24.211539741357168,0.4051240078070969
bank_marketing,ddpm,3,8,1442.5825107097626,24.04304184516271,0.4294202118394178
bank_marketing,ddpm,3,9,1889.669429302216,31.494490488370268,0.4110851628779243
bank_marketing,ddpm,3,10,1475.3585314750671,24.589308857917786,0.4317284358981071
bank_marketing,ddpm,3,11,1540.6469464302063,25.677449107170105,0.396691507262123
bank_marketing,ddpm,3,12,1477.2079706192017,24.620132843653362,0.4417515951710509
bank_marketing,ddpm,3,13,1508.2636568546295,25.137727614243826,0.4552168940266113
bank_marketing,ddpm,3,14,1458.4015231132507,24.306692051887513,0.4398371955651383
bank_marketing,ddpm,3,15,1497.0277163982391,24.95046193997065,0.4393080248969797
bank_marketing,ddpm,3,16,1473.8689165115356,24.564481941858926,0.4428562041376432
bank_marketing,ddpm,3,17,1473.866455078125,24.56444091796875,0.405534535106347
bank_marketing,ddpm,3,18,1695.6073639392853,28.26012273232142,0.4591173739353185
bank_marketing,ddpm,3,19,1730.1406891345978,28.835678152243297,0.4308831614409394
bank_marketing,ddpm,4,0,1879.0446536540985,31.317410894234975,0.4245233003658151
bank_marketing,ddpm,4,1,1774.7029666900637,29.57838277816773,0.390822193919256
bank_marketing,ddpm,4,2,2482.2357892990112,41.370596488316856,0.4151955528874277
bank_marketing,ddpm,4,3,1606.3856756687164,26.773094594478607,0.4109331492133676
bank_marketing,ddpm,4,4,1452.3986988067627,24.20664498011271,0.3651650818611932
bank_marketing,ddpm,4,5,1536.6656382083893,25.611093970139823,0.3913597240336322
bank_marketing,ddpm,4,6,1736.590502500534,28.943175041675566,0.4325650287109603
bank_marketing,ddpm,4,7,1462.5078995227814,24.375131658713023,0.4141443269614361
bank_marketing,ddpm,4,8,1470.1977882385254,24.50329647064209,0.4686523020070752
bank_marketing,ddpm,4,9,1891.9672482013705,31.532787470022843,0.3894419155841575
bank_marketing,ddpm,4,10,1483.8766803741455,24.73127800623576,0.4283683065139372
bank_marketing,ddpm,4,11,1601.5910997390747,26.693184995651244,0.4274538007148994
bank_marketing,ddpm,4,12,1757.3339705467224,29.28889950911204,0.4469438809543982
bank_marketing,ddpm,4,13,1790.1384694576263,29.835641157627105,0.4683802490482748
bank_marketing,ddpm,4,14,1502.2492427825928,25.03748737970988,0.4369865310552884
bank_marketing,ddpm,4,15,1770.1746799945831,29.502911333243052,0.4464477832662871
bank_marketing,ddpm,4,16,1472.7160012722015,24.545266687870026,0.457496192448688
bank_marketing,ddpm,4,17,1923.8566217422483,32.06427702903747,0.1529498726173754
bank_marketing,ddpm,4,18,1714.7399861812592,28.578999769687652,0.4457120058457092
bank_marketing,ddpm,4,19,1377.5987358093262,22.959978930155437,0.4560629653658537
bank_marketing,realtabformer,0,0,2255.476485490799,37.591274758179985,0.4732268557071777
bank_marketing,realtabformer,0,1,3273.7293004989624,54.56215500831604,0.4800458958487794
bank_marketing,realtabformer,0,2,2265.135694503784,37.752261575063066,0.4732268557071777
bank_marketing,realtabformer,0,3,2278.8575110435486,37.98095851739247,0.4732268557071777
bank_marketing,realtabformer,0,4,3408.9632229804997,56.81605371634166,0.4800458958487794
bank_marketing,realtabformer,1,0,2320.7428567409515,38.679047612349194,0.4703917680094888
bank_marketing,realtabformer,1,1,2244.794715881348,37.41324526468914,0.5064870761589827
bank_marketing,realtabformer,1,2,2192.7793307304382,36.54632217884064,0.4703917680094888
bank_marketing,realtabformer,1,3,2182.4150829315186,36.37358471552531,0.4703917680094888
bank_marketing,realtabformer,1,4,3173.6351370811462,52.89391895135244,0.5490025371791654
bank_marketing,realtabformer,2,0,1531.3729598522186,25.522882664203642,0.5346260411215453
bank_marketing,realtabformer,2,1,2203.790078639984,36.72983464399974,0.5283063282778739
bank_marketing,realtabformer,2,2,1539.6914083957672,25.661523473262786,0.5346260411215453
bank_marketing,realtabformer,2,3,1546.6271588802338,25.777119314670564,0.5346260411215453
bank_marketing,realtabformer,2,4,2218.236184358597,36.97060307264328,0.5283063282778739
bank_marketing,realtabformer,3,0,2238.486671209336,37.308111186822266,0.4845918694680085
bank_marketing,realtabformer,3,1,2796.184044837952,46.60306741396587,0.5419421532447434
bank_marketing,realtabformer,3,2,2231.825819253921,37.19709698756535,0.4845918694680085
bank_marketing,realtabformer,3,3,2220.8163561820984,37.01360593636831,0.4845918694680085
bank_marketing,realtabformer,3,4,2808.993047237396,46.81655078728993,0.5419421532447434
bank_marketing,realtabformer,4,0,1880.32098031044,31.338683005174,0.4076341462161491
bank_marketing,realtabformer,4,1,2709.148754119873,45.15247923533122,0.5480983255272021
bank_marketing,realtabformer,4,2,1879.672658920288,31.327877648671468,0.4076341462161491
bank_marketing,realtabformer,4,3,1876.539034366608,31.275650572776797,0.4076341462161491
bank_marketing,realtabformer,4,4,2764.157541036606,46.0692923506101,0.5480983255272021
bank_marketing,tvae,0,0,1810.936371564865,30.182272859414418,0.3305114982508263
bank_marketing,tvae,0,1,3498.01340341568,58.30022339026133,0.3757726403031776
bank_marketing,tvae,0,2,1998.2213370800016,33.30368895133336,0.2445735283013297
bank_marketing,tvae,0,3,1789.1515064239502,29.819191773732502,0.3216318146189086
bank_marketing,tvae,0,4,1950.7472431659696,32.51245405276616,0.42476881418143
bank_marketing,tvae,0,5,1844.801574230194,30.746692903836568,0.4202323823974614
bank_marketing,tvae,0,6,1912.252965927124,31.870882765452066,0.3493840543091562
bank_marketing,tvae,0,7,1804.4648563861847,30.074414273103077,0.3031415205948454
bank_marketing,tvae,0,8,1770.312786102295,29.505213101704914,0.2559690769370211
bank_marketing,tvae,0,9,1089.9077863693235,18.16512977282206,0.3968752004510332
bank_marketing,tvae,0,10,1145.481436252594,19.091357270876568,0.3495611398097287
bank_marketing,tvae,0,11,1870.7625856399536,31.17937642733256,0.4433175629074302
bank_marketing,tvae,0,12,1846.4837579727173,30.77472929954529,0.4054414876788172
bank_marketing,tvae,0,13,2016.7803666591644,33.61300611098607,0.3011984157248875
bank_marketing,tvae,0,14,1149.1083664894104,19.15180610815684,0.4452130143302965
bank_marketing,tvae,0,15,1038.4694330692291,17.307823884487153,0.3302832144370423
bank_marketing,tvae,0,16,1087.1566202640531,18.119277004400885,0.4718947560623395
bank_marketing,tvae,0,17,1081.264707326889,18.02107845544815,0.3784576630525926
bank_marketing,tvae,0,18,1588.2968728542328,26.471614547570546,0.4536870312836275
bank_marketing,tvae,0,19,1494.7432088851929,24.912386814753216,0.4499631812574479
bank_marketing,tvae,1,0,549.2683737277985,9.154472895463307,0.2525510625873233
bank_marketing,tvae,1,1,998.8603596687316,16.647672661145528,0.388856321632584
bank_marketing,tvae,1,2,876.2392613887787,14.603987689812978,0.2930763438554984
bank_marketing,tvae,1,3,923.0004982948304,15.383341638247174,0.3742862098152562
bank_marketing,tvae,1,4,1033.2730576992035,17.22121762832006,0.4024376389075518
bank_marketing,tvae,1,5,962.9553604125977,16.04925600687663,0.4623442269424818
bank_marketing,tvae,1,6,991.6135873794556,16.526893122990927,0.2724055515304517
bank_marketing,tvae,1,7,924.244518518448,15.4040753086408,0.2488162376976744
bank_marketing,tvae,1,8,880.0849368572235,14.668082280953724,0.2413906951123742
bank_marketing,tvae,1,9,602.3353571891785,10.03892261981964,0.3206896515931977
bank_marketing,tvae,1,10,593.3477721214294,9.889129535357158,0.3629067552706836
bank_marketing,tvae,1,11,1131.7282626628876,18.862137711048128,0.4305551572252634
bank_marketing,tvae,1,12,1033.6590213775637,17.227650356292727,0.4155283853521922
bank_marketing,tvae,1,13,1109.1651546955109,18.486085911591847,0.3636211964392989
bank_marketing,tvae,1,14,562.7741177082062,9.379568628470103,0.3755096253166949
bank_marketing,tvae,1,15,925.9046974182128,15.431744956970213,0.2762920214396793
bank_marketing,tvae,1,16,1119.8183054924011,18.66363842487335,0.3904587716942814
bank_marketing,tvae,1,17,938.37806224823,15.639634370803833,0.2756888199184559
bank_marketing,tvae,1,18,595.2654950618744,9.921091584364573,0.43418248789512
bank_marketing,tvae,1,19,585.9182295799255,9.765303826332092,0.3645556187278531
bank_marketing,tvae,2,0,551.1396682262421,9.185661137104034,0.2814959697857285
bank_marketing,tvae,2,1,989.5349812507628,16.492249687512714,0.3735243441195127
bank_marketing,tvae,2,2,877.6682260036469,14.627803766727448,0.1809202996014798
bank_marketing,tvae,2,3,900.0031175613403,15.000051959355671,0.2591935759511771
bank_marketing,tvae,2,4,1014.5439915657043,16.90906652609507,0.4253262243214404
bank_marketing,tvae,2,5,955.2815463542938,15.921359105904896,0.4351359833805615
bank_marketing,tvae,2,6,1001.2387065887452,16.68731177647909,0.3124379460478008
bank_marketing,tvae,2,7,909.2923548221588,15.154872580369313,0.3127531907606219
bank_marketing,tvae,2,8,894.6558525562286,14.910930875937144,0.3232208245340427
bank_marketing,tvae,2,9,600.8663589954376,10.014439316590627,0.3795248100113309
bank_marketing,tvae,2,10,580.5957210063934,9.676595350106558,0.3614487159953687
bank_marketing,tvae,2,11,1111.6199073791504,18.526998456319173,0.504159469664454
bank_marketing,tvae,2,12,1051.6495048999786,17.527491748332977,0.36863145434091
bank_marketing,tvae,2,13,1095.6357798576355,18.260596330960592,0.4458741826080878
bank_marketing,tvae,2,14,673.3459842205048,11.222433070341745,0.3911560704693331
bank_marketing,tvae,2,15,1044.625539779663,17.410425662994385,0.4383038918032715
bank_marketing,tvae,2,16,1010.4357640743256,16.840596067905427,0.3480722074092942
bank_marketing,tvae,2,17,1017.2721073627472,16.954535122712453,0.4874335696223515
bank_marketing,tvae,2,18,595.8646612167358,9.931077686945597,0.4683700944018031
bank_marketing,tvae,2,19,964.1860580444336,16.069767634073894,0.4203917058659051
bank_marketing,tvae,3,0,555.7479321956635,9.26246553659439,0.3033376576162438
bank_marketing,tvae,3,1,1003.0349204540252,16.71724867423375,0.3810348142463818
bank_marketing,tvae,3,2,879.0932540893555,14.65155423482259,0.2325629219611623
bank_marketing,tvae,3,3,898.4799132347107,14.974665220578512,0.2769909169774524
bank_marketing,tvae,3,4,1013.0657591819764,16.884429319699606,0.3475113228770463
bank_marketing,tvae,3,5,944.694236278534,15.744903937975568,0.4555348629562578
bank_marketing,tvae,3,6,994.0847899913788,16.568079833189646,0.3614272530345456
bank_marketing,tvae,3,7,914.093867778778,15.234897796312966,0.220892942189256
bank_marketing,tvae,3,8,884.7477660179138,14.745796100298564,0.2663240019125992
bank_marketing,tvae,3,9,595.7461800575256,9.92910300095876,0.3964823983184087
bank_marketing,tvae,3,10,566.9036364555359,9.448393940925598,0.395228259970506
bank_marketing,tvae,3,11,741.6035234928131,12.360058724880219,0.4391343997603783
bank_marketing,tvae,3,12,633.0536987781525,10.550894979635874,0.4617366189039852
bank_marketing,tvae,3,13,629.3212163448334,10.488686939080557,0.4491783857620236
bank_marketing,tvae,3,14,588.3365161418915,9.805608602364858,0.3904561618583586
bank_marketing,tvae,3,15,581.5044233798981,9.691740389664968,0.3588428862088558
bank_marketing,tvae,3,16,717.4350717067719,11.957251195112864,0.41414198523692
bank_marketing,tvae,3,17,969.5768885612488,16.159614809354146,0.3605376779017629
bank_marketing,tvae,3,18,1008.1053516864775,16.801755861441293,0.3332602348752253
bank_marketing,tvae,3,19,602.121416091919,10.035356934865316,0.4349353165738009
bank_marketing,tvae,4,0,561.4054796695709,9.356757994492849,0.3275800836144495
bank_marketing,tvae,4,1,1000.4841043949128,16.67473507324855,0.3668857503499448
bank_marketing,tvae,4,2,909.1395783424376,15.152326305707295,0.2981366522132291
bank_marketing,tvae,4,3,912.3919246196748,15.20653207699458,0.2835440988155455
bank_marketing,tvae,4,4,1007.6237964630128,16.793729941050213,0.4507691469520563
bank_marketing,tvae,4,5,954.8045799732208,15.913409666220348,0.3771890044522653
bank_marketing,tvae,4,6,1012.6295802593232,16.87715967098872,0.3023346201121618
bank_marketing,tvae,4,7,937.8762369155884,15.631270615259806,0.3003245331161823
bank_marketing,tvae,4,8,897.3191509246826,14.955319182078044,0.2531652494007039
bank_marketing,tvae,4,9,583.8232858181,9.730388096968333,0.3868166213733607
bank_marketing,tvae,4,10,626.2367281913757,10.437278803189596,0.2933022353715089
bank_marketing,tvae,4,11,706.3690643310547,11.772817738850911,0.3806466413891542
bank_marketing,tvae,4,12,597.1682586669922,9.952804311116536,0.3268631895662376
bank_marketing,tvae,4,13,590.9788594245911,9.849647657076519,0.4370622761692857
bank_marketing,tvae,4,14,628.232171535492,10.4705361922582,0.3347710314261946
bank_marketing,tvae,4,15,636.5489761829376,10.60914960304896,0.3537252649846183
bank_marketing,tvae,4,16,586.9998626708984,9.783331044514973,0.3646608798553376
bank_marketing,tvae,4,17,1038.2595517635343,17.304325862725573,0.31636951478325
bank_marketing,tvae,4,18,973.9478960037231,16.232464933395384,0.3579636823385073
bank_marketing,tvae,4,19,641.8524289131165,10.697540481885275,0.3709724400540753
compas,arf,0,0,103.58032822608948,1.726338803768158,0.3201603677475294
compas,arf,0,1,102.39490151405334,1.7065816919008892,0.3024436207999271
compas,arf,0,2,100.88173222541808,1.681362203756968,0.2995720758934526
compas,arf,0,3,112.67510747909546,1.8779184579849244,0.2995387802782699
compas,arf,0,4,63.02061223983765,1.0503435373306274,0.3233348065958158
compas,arf,0,5,72.18671107292175,1.2031118512153625,0.3257074689042439
compas,arf,0,6,128.60789585113525,2.143464930852254,0.2929523746335726
compas,arf,0,7,146.39873909950256,2.4399789849917095,0.2998787740581403
compas,arf,0,8,108.13443851470949,1.8022406419118249,0.3227591256639623
compas,arf,0,9,86.60460877418518,1.4434101462364197,0.3215806545726631
compas,arf,0,10,127.70407748222352,2.128401291370392,0.3025441488584426
compas,arf,0,11,51.686079263687134,0.8614346543947856,0.298840546316447
compas,arf,0,12,45.31255435943604,0.755209239323934,0.3077340388262744
compas,arf,0,13,69.50299668312073,1.158383278052012,0.3230120283830804
compas,arf,0,14,66.58885979652405,1.1098143299420675,0.3184931137653263
compas,arf,0,15,63.372132539749146,1.0562022089958192,0.3376076635348777
compas,arf,0,16,90.69214415550232,1.5115357359250388,0.3273458895977081
compas,arf,0,17,82.73793339729309,1.3789655566215515,0.3172788465588505
compas,arf,0,18,93.10701656341551,1.5517836093902586,0.3169224849711071
compas,arf,0,19,75.69977235794067,1.2616628726323447,0.2997781170247612
compas,arf,1,0,37.828999280929565,0.6304833213488261,0.3112367460603288
compas,arf,1,1,32.65387225151062,0.5442312041918437,0.3064986093709476
compas,arf,1,2,35.865962982177734,0.5977660497029622,0.2712555235945125
compas,arf,1,3,38.48711800575256,0.6414519667625427,0.3346373568341789
compas,arf,1,4,23.994222402572632,0.39990370670954384,0.2752116963546634
compas,arf,1,5,26.03245520591736,0.43387425343195596,0.2773350550139683
compas,arf,1,6,40.30005741119385,0.6716676235198975,0.3023157661157484
compas,arf,1,7,48.00923180580139,0.8001538634300231,0.3059661074085593
compas,arf,1,8,36.024415493011475,0.6004069248835245,0.3061212989065422
compas,arf,1,9,29.268711805343628,0.4878118634223938,0.293499665397979
compas,arf,1,10,43.165069818496704,0.7194178303082784,0.2938975233582629
compas,arf,1,11,43.052480936050415,0.7175413489341735,0.3180890122446525
compas,arf,1,12,44.26710057258606,0.737785009543101,0.314808336235702
compas,arf,1,13,40.355231523513794,0.6725871920585632,0.2806335779541388
compas,arf,1,14,41.30812191963196,0.6884686986605326,0.2810722346823132
compas,arf,1,15,40.45217418670654,0.6742029031117757,0.3262037245440281
compas,arf,1,16,41.89045596122742,0.698174266020457,0.3256934430766209
compas,arf,1,17,39.42101073265076,0.6570168455441793,0.2717887173646449
compas,arf,1,18,32.3192937374115,0.538654895623525,0.3218716678171766
compas,arf,1,19,40.72941851615906,0.6788236419359843,0.3023157661157484
compas,arf,2,0,37.64659905433655,0.6274433175722758,0.3358564992268783
compas,arf,2,1,32.76507902145386,0.5460846503575643,0.3546174506965387
compas,arf,2,2,33.35695838928223,0.5559493064880371,0.3292440422304742
compas,arf,2,3,39.86066150665283,0.6643443584442139,0.3376793963368772
compas,arf,2,4,24.812917470932007,0.4135486245155334,0.3416834787034204
compas,arf,2,5,27.074148178100582,0.45123580296834304,0.3125550527153596
compas,arf,2,6,40.44618368148804,0.6741030613581339,0.3442982448914323
compas,arf,2,7,49.07849740982056,0.8179749568303426,0.3337597369186416
compas,arf,2,8,37.489476680755615,0.6248246113459269,0.3290210355749342
compas,arf,2,9,29.6393461227417,0.49398910204569496,0.3421015863836315
compas,arf,2,10,43.753937005996704,0.7292322834332784,0.3467717783743952
compas,arf,2,11,50.32901930809021,0.8388169884681702,0.3467717783743952
compas,arf,2,12,43.952075242996216,0.7325345873832703,0.3592067329492835
compas,arf,2,13,32.98591089248657,0.5497651815414428,0.3430938527802356
compas,arf,2,14,16.216449737548828,0.27027416229248047,0.3506496733446425
compas,arf,2,15,53.40144228935242,0.8900240381558736,0.3309033505810957
compas,arf,2,16,40.04738235473633,0.6674563725789388,0.3476641057016535
compas,arf,2,17,35.15490770339966,0.5859151283899943,0.3424595532156556
compas,arf,2,18,39.47424936294556,0.6579041560490926,0.3377277647305993
compas,arf,2,19,48.89858961105347,0.8149764935175577,0.3163259257156137
compas,arf,3,0,41.4521644115448,0.69086940685908,0.3177920755441968
compas,arf,3,1,38.525017499923706,0.6420836249987284,0.3235345728122131
compas,arf,3,2,37.42315340042114,0.6237192233403523,0.3233215062833298
compas,arf,3,3,43.44785785675049,0.7241309642791748,0.3084917763367868
compas,arf,3,4,25.82851505279541,0.4304752508799235,0.3256741892989138
compas,arf,3,5,28.862423181533813,0.4810403863588969,0.3287382711280671
compas,arf,3,6,46.901944398880005,0.7816990733146667,0.3104580503283492
compas,arf,3,7,55.81062602996826,0.930177100499471,0.2706034427085821
compas,arf,3,8,47.31614518165589,0.7886024196942648,0.3131947763864145
compas,arf,3,9,34.82740569114685,0.5804567615191142,0.3268086997793811
compas,arf,3,10,48.76853036880493,0.8128088394800822,0.323175988527035
compas,arf,3,11,23.501991987228397,0.3916998664538066,0.3272379108174734
compas,arf,3,12,22.77328658103943,0.37955477635065715,0.3134619634191672
compas,arf,3,13,18.315367937088013,0.3052561322848002,0.2891121996812271
compas,arf,3,14,29.94232201576233,0.49903870026270547,0.3101535922786211
compas,arf,3,15,36.445066928863525,0.6074177821477255,0.2912053906102002
compas,arf,3,16,200.75849866867063,3.345974977811177,0.3193285840034703
